--Create user sessions
CREATE TABLE user_sessions(
                                            session_id INT PRIMARY KEY,
                                            user_id INT NOT NULL,
                                            session_date DATE,
                                            session_type_id INT NOT NULL,
                                            network_type_id INT NOT NULL,
                                            app_version VARCHAR(100),
                                            session_duration INT NOT NULL,
                                            session_error_exists INT NOT NULL,
                                            session_error_type VARCHAR(250));
INSERT INTO user_sessions (session_id, user_id, 
                                                         session_date, session_type_id, 
                                                         network_type_id, app_version, 
                                                         session_duration, 
                                                         session_error_exists,
                                                         session_error_type) VALUES
(1, 6786, '2024-6-1', 2, 5, '1.1.1-9', 4, 0, 'nan'),
(68856, 13104, '2023-2-19', 5, 2, '1.2.2-4', 4, 1, 'Invalid Credentials'),
(68857, 3159, '2023-3-10', 5, 4, '1.1.4-7', 1, 1, 'Network Timeout'),
(68858, 4446, '2023-3-9', 6, 5, '1.2.1-5', 2, 0, 'nan'),
(68859, 9009, '2023-4-16', 1, 2, '2.2.1-12', 3, 1, 'Network Timeout'),
(68860, 3861, '2024-3-21', 2, 4, '2.2.4-2', 3, 1, 'Invalid Credentials'),
(68861, 11583, '2024-9-23', 6, 5, '2.2.3-9', 4, 1, 'Authentication Failed'),
(68862, 1170, '2024-1-8', 5, 1, '2.2.6-11', 5, 0, 'nan'),
(68863, 8892, '2024-5-2', 2, 4, '2.1.4-12', 2, 0, 'nan'),
(68864, 1989, '2024-9-11', 8, 2, '1.2.5-5', 1, 0, 'nan'),
(68865, 2457, '2023-5-5', 5, 5, '1.2.1-3', 2, 1, 'Service Unavailable'),
(68866, 14976, '2023-3-12', 10, 1, '1.2.10-8', 4, 1, 'Server Maintenance'),
(68867, 6201, '2023-2-11', 8, 5, '2.1.5-1', 2, 1, 'Invalid Credentials'),
(68868, 4797, '2023-2-21', 6, 1, '1.2.6-6', 3, 0, 'nan'),
(68869, 6318, '2023-8-9', 4, 4, '2.1.6-14', 4, 1, 'Network Timeout'),
(68870, 7839, '2024-5-10', 5, 4, '1.2.8-14', 2, 0, 'nan'),
(68871, 10764, '2023-7-16', 1, 2, '2.2.6-3', 2, 0, 'nan'),
(68872, 2457, '2024-6-3', 9, 2, '1.2.5-15', 3, 1, 'Network Timeout'),
(68873, 234, '2024-8-23', 8, 3, '2.2.4-2', 2, 1, 'Session Expired'),
(68874, 2340, '2023-4-23', 5, 2, '2.2.5-8', 2, 0, 'nan'),
(68875, 351, '2023-7-6', 3, 5, '1.2.1-8', 5, 1, 'Service Unavailable'),
(68876, 5499, '2024-4-10', 2, 5, '1.2.4-8', 5, 0, 'nan'),
(68877, 9009, '2023-7-16', 4, 3, '2.2.5-14', 1, 0, 'nan'),
(68878, 8775, '2024-10-13', 1, 3, '2.2.9-8', 2, 1, 'Session Expired'),
(68879, 14274, '2024-4-17', 7, 3, '1.1.5-8', 3, 0, 'nan'),
(68880, 6318, '2023-10-23', 5, 5, '1.2.1-6', 3, 1, 'Server Maintenance'),
(68881, 5967, '2024-1-10', 3, 2, '1.2.3-12', 5, 0, 'nan'),
(68882, 12636, '2024-6-2', 2, 5, '1.2.7-4', 5, 0, 'nan'),
(68883, 702, '2023-1-11', 9, 5, '2.1.5-12', 5, 1, 'Network Timeout'),
(68884, 14274, '2023-7-23', 2, 1, '1.2.4-2', 5, 0, 'nan'),
(68885, 585, '2023-10-18', 9, 3, '2.1.4-8', 3, 1, 'Invalid Account Number'),
(68886, 7371, '2023-7-4', 7, 3, '1.2.5-5', 3, 0, 'nan'),
(68887, 5850, '2023-5-5', 10, 5, '2.2.2-4', 1, 0, 'nan'),
(68888, 10998, '2023-5-15', 4, 1, '1.2.7-11', 2, 0, 'nan'),
(68889, 12987, '2024-2-4', 10, 5, '2.1.4-3', 1, 1, 'Invalid Credentials'),
(68890, 2691, '2023-11-7', 9, 4, '2.1.10-6', 2, 0, 'nan'),
(68891, 4680, '2023-2-14', 5, 2, '2.2.10-7', 5, 0, 'nan'),
(68892, 14742, '2023-9-22', 7, 2, '2.1.2-3', 4, 1, 'App Version Outdated'),
(68893, 2925, '2024-8-8', 1, 5, '1.2.2-5', 1, 0, 'nan'),
(68894, 5265, '2024-5-19', 8, 1, '2.2.3-6', 5, 1, 'App Version Outdated'),
(68895, 13923, '2024-9-18', 1, 4, '2.1.4-9', 1, 1, 'App Version Outdated'),
(68896, 13104, '2024-10-8', 10, 1, '1.2.7-9', 2, 0, 'nan'),
(68897, 8541, '2024-10-5', 8, 4, '1.1.7-14', 5, 1, 'Authentication Failed'),
(68898, 14742, '2023-4-3', 10, 2, '1.2.8-6', 5, 0, 'nan'),
(68899, 5733, '2024-2-23', 2, 4, '2.1.8-5', 1, 1, 'Session Expired'),
(68900, 10179, '2023-9-13', 7, 3, '1.1.8-9', 3, 0, 'nan'),
(68901, 11349, '2023-11-15', 2, 1, '1.1.10-1', 3, 0, 'nan'),
(68902, 12168, '2023-7-16', 7, 5, '1.1.1-2', 5, 0, 'nan'),
(68903, 468, '2023-7-21', 10, 3, '2.1.9-2', 4, 0, 'nan'),
(68904, 14625, '2024-6-12', 4, 3, '1.2.5-12', 3, 1, 'Network Timeout'),
(68905, 8541, '2023-3-3', 5, 3, '2.2.2-4', 4, 1, 'Service Unavailable'),
(68906, 7137, '2023-5-10', 2, 3, '1.1.10-1', 3, 0, 'nan'),
(68907, 8307, '2023-5-22', 4, 5, '1.2.1-11', 3, 1, 'Session Expired'),
(68908, 10764, '2023-5-10', 1, 3, '2.1.1-8', 2, 1, 'Server Maintenance'),
(68909, 3510, '2024-10-13', 3, 4, '2.2.6-13', 2, 1, 'App Version Outdated'),
(68910, 5616, '2024-6-8', 1, 3, '2.1.3-8', 5, 0, 'nan'),
(68911, 819, '2024-5-11', 6, 3, '1.2.5-2', 4, 0, 'nan'),
(68912, 9126, '2023-9-13', 10, 3, '1.2.3-12', 5, 1, 'Server Maintenance'),
(68913, 8658, '2023-11-14', 10, 1, '1.2.6-11', 1, 0, 'nan'),
(68914, 5850, '2024-6-2', 10, 1, '2.2.8-13', 1, 0, 'nan'),
(68915, 9594, '2023-10-6', 10, 4, '1.2.8-9', 2, 1, 'Authentication Failed'),
(68916, 3159, '2023-1-14', 7, 2, '2.1.1-15', 4, 0, 'nan'),
(68917, 7020, '2024-4-7', 3, 2, '1.1.10-3', 3, 0, 'nan'),
(68918, 10998, '2023-2-4', 8, 5, '1.2.7-6', 5, 0, 'nan'),
(68919, 6903, '2024-5-11', 9, 1, '2.2.5-13', 1, 0, 'nan'),
(68920, 8541, '2023-11-10', 1, 4, '2.1.2-6', 4, 1, 'Session Expired'),
(68921, 6786, '2023-5-9', 4, 5, '1.2.9-14', 4, 0, 'nan'),
(68922, 1053, '2023-11-18', 3, 5, '1.2.1-12', 5, 1, 'Session Expired'),
(68923, 12402, '2023-3-15', 1, 4, '2.2.10-8', 4, 1, 'Network Timeout'),
(68924, 2574, '2023-1-16', 7, 3, '1.1.8-14', 1, 0, 'nan'),
(68925, 13104, '2024-11-1', 2, 5, '1.2.1-1', 4, 1, 'Invalid Account Number'),
(68926, 13104, '2023-4-3', 9, 1, '1.1.10-14', 3, 1, 'Authentication Failed'),
(68927, 5382, '2024-1-15', 8, 4, '2.1.9-8', 4, 0, 'nan'),
(68928, 7488, '2023-4-23', 1, 1, '1.1.5-5', 1, 1, 'Server Maintenance'),
(68929, 14625, '2024-6-12', 1, 5, '1.1.1-13', 2, 1, 'Invalid Credentials'),
(68930, 3627, '2024-2-4', 2, 1, '2.1.5-14', 1, 0, 'nan'),
(68931, 3042, '2023-3-13', 10, 1, '1.1.9-10', 4, 1, 'Invalid Credentials'),
(68932, 14391, '2023-6-23', 1, 2, '2.1.3-7', 5, 0, 'nan'),
(68933, 2457, '2024-1-4', 8, 3, '2.2.3-2', 4, 0, 'nan'),
(68934, 351, '2024-6-1', 7, 4, '1.2.8-4', 4, 1, 'Invalid Account Number'),
(68935, 7839, '2023-8-22', 4, 3, '2.2.9-2', 2, 0, 'nan'),
(68936, 11817, '2024-10-23', 3, 5, '2.1.9-1', 3, 0, 'nan'),
(68937, 8775, '2024-7-20', 8, 5, '2.1.9-4', 1, 1, 'Server Maintenance'),
(68938, 10296, '2024-1-19', 9, 5, '1.1.9-4', 3, 1, 'Session Expired'),
(68939, 11466, '2024-10-18', 6, 5, '2.1.2-11', 3, 0, 'nan'),
(68940, 10062, '2024-6-12', 6, 3, '1.1.3-12', 3, 1, 'Service Unavailable'),
(68941, 14859, '2024-6-6', 4, 3, '1.2.6-1', 2, 1, 'App Version Outdated'),
(68942, 1521, '2024-9-7', 7, 1, '2.2.8-7', 2, 1, 'Session Expired'),
(68943, 14859, '2024-11-16', 7, 1, '2.2.3-3', 3, 1, 'Server Maintenance'),
(68944, 3276, '2023-10-3', 5, 3, '1.2.3-10', 5, 0, 'nan'),
(68945, 3276, '2023-7-23', 8, 3, '2.1.6-6', 5, 0, 'nan'),
(68946, 9828, '2023-2-15', 8, 3, '1.2.1-13', 5, 1, 'Service Unavailable'),
(68947, 8307, '2023-3-19', 4, 2, '2.1.10-9', 4, 0, 'nan'),
(68948, 7722, '2024-1-18', 1, 2, '2.2.4-9', 5, 0, 'nan'),
(68949, 10764, '2024-10-14', 2, 2, '1.2.5-8', 1, 0, 'nan'),
(68950, 13923, '2023-3-3', 3, 4, '2.2.1-2', 1, 0, 'nan'),
(68951, 3276, '2023-1-7', 1, 2, '1.2.9-9', 4, 1, 'App Version Outdated'),
(68952, 6552, '2024-8-8', 8, 3, '1.2.3-13', 3, 0, 'nan'),
(68953, 12168, '2024-8-21', 10, 1, '1.1.5-4', 2, 1, 'Session Expired'),
(68954, 2106, '2023-6-15', 6, 1, '1.2.10-9', 4, 0, 'nan'),
(68955, 3744, '2023-8-9', 10, 3, '1.2.3-13', 4, 1, 'Invalid Credentials'),
(68956, 10413, '2023-7-20', 6, 3, '1.2.5-2', 4, 0, 'nan'),
(68957, 10296, '2023-2-9', 5, 5, '2.1.1-11', 5, 1, 'App Version Outdated'),
(68958, 13455, '2024-5-21', 7, 3, '2.1.10-15', 2, 0, 'nan'),
(68959, 12636, '2023-8-8', 9, 5, '1.2.5-1', 3, 1, 'Service Unavailable'),
(68960, 7020, '2023-10-23', 1, 1, '2.2.6-1', 5, 1, 'Authentication Failed'),
(68961, 2457, '2024-8-1', 6, 1, '2.2.2-4', 5, 1, 'Network Timeout'),
(68962, 5733, '2024-11-8', 4, 5, '2.2.1-9', 1, 0, 'nan'),
(68963, 7254, '2023-5-12', 5, 2, '1.2.9-4', 4, 0, 'nan'),
(68964, 3042, '2023-7-19', 8, 1, '1.1.4-14', 3, 1, 'App Version Outdated'),
(68965, 11466, '2024-7-7', 7, 1, '1.1.2-11', 1, 0, 'nan'),
(68966, 14508, '2024-3-1', 6, 4, '2.1.8-8', 5, 0, 'nan'),
(68967, 3042, '2024-7-3', 2, 4, '1.1.8-10', 5, 1, 'App Version Outdated'),
(68968, 3861, '2024-5-2', 10, 1, '2.2.9-5', 4, 0, 'nan'),
(68969, 5265, '2023-8-13', 2, 3, '2.1.3-7', 5, 0, 'nan'),
(68970, 12051, '2024-2-3', 5, 1, '2.2.3-13', 3, 1, 'App Version Outdated'),
(68971, 11583, '2024-7-18', 4, 4, '1.1.5-12', 5, 0, 'nan'),
(68972, 2691, '2023-9-20', 6, 2, '1.2.7-6', 5, 0, 'nan'),
(68973, 6201, '2024-8-17', 4, 4, '1.1.3-15', 1, 1, 'Authentication Failed'),
(68974, 6435, '2023-11-20', 3, 1, '1.1.7-9', 1, 1, 'Service Unavailable'),
(68975, 10296, '2023-7-19', 10, 5, '1.1.5-9', 5, 1, 'Service Unavailable'),
(68976, 8775, '2024-9-8', 1, 3, '2.1.7-14', 2, 0, 'nan'),
(68977, 14859, '2024-8-12', 9, 1, '2.1.4-15', 1, 1, 'Server Maintenance'),
(68978, 13806, '2023-8-7', 8, 4, '2.1.10-15', 3, 1, 'Service Unavailable'),
(68979, 1989, '2024-10-2', 6, 4, '1.2.6-14', 3, 1, 'Authentication Failed'),
(68980, 14508, '2023-2-13', 2, 2, '2.2.7-3', 2, 0, 'nan'),
(68981, 819, '2024-5-2', 3, 1, '2.1.10-13', 5, 0, 'nan'),
(68982, 4563, '2023-9-8', 5, 4, '1.2.8-14', 3, 0, 'nan'),
(68983, 10062, '2024-7-9', 9, 1, '2.1.9-13', 3, 1, 'Service Unavailable'),
(68984, 12636, '2023-9-22', 2, 2, '2.1.3-13', 2, 0, 'nan'),
(68985, 10530, '2024-6-19', 1, 5, '1.2.8-8', 4, 0, 'nan'),
(68986, 12753, '2023-6-18', 2, 2, '2.2.7-1', 5, 1, 'Invalid Account Number'),
(68987, 468, '2024-3-16', 8, 3, '2.1.3-4', 2, 1, 'Session Expired'),
(68988, 14391, '2023-10-11', 8, 4, '1.2.6-7', 5, 1, 'Server Maintenance'),
(68989, 2691, '2023-7-10', 9, 4, '2.2.10-6', 2, 1, 'Authentication Failed'),
(68990, 13455, '2023-2-18', 5, 2, '2.2.10-8', 3, 0, 'nan'),
(68991, 9594, '2024-1-15', 5, 2, '1.2.2-4', 2, 0, 'nan'),
(68992, 2925, '2023-2-3', 8, 1, '1.2.3-9', 1, 1, 'Session Expired'),
(68993, 13221, '2024-1-13', 2, 5, '1.2.1-13', 5, 1, 'Server Maintenance'),
(68994, 13221, '2023-11-4', 9, 5, '2.2.3-11', 5, 1, 'Invalid Account Number'),
(68995, 4680, '2024-8-8', 7, 3, '2.1.8-7', 3, 1, 'App Version Outdated'),
(68996, 1053, '2023-3-4', 10, 2, '2.2.4-9', 4, 1, 'Authentication Failed'),
(68997, 702, '2024-11-22', 7, 3, '2.1.7-11', 1, 0, 'nan'),
(68998, 7488, '2023-5-15', 8, 1, '2.2.7-1', 2, 1, 'Service Unavailable'),
(68999, 10998, '2023-6-3', 9, 4, '2.2.5-2', 3, 0, 'nan'),
(69000, 5616, '2024-2-17', 9, 1, '2.2.4-14', 5, 0, 'nan'),
(69001, 2808, '2023-6-13', 7, 3, '2.2.1-7', 2, 1, 'Server Maintenance'),
(69002, 4680, '2023-7-1', 8, 2, '2.1.5-12', 3, 0, 'nan'),
(69003, 3627, '2023-3-11', 5, 5, '1.2.6-1', 1, 0, 'nan'),
(69004, 4797, '2024-6-23', 4, 3, '1.2.2-8', 4, 0, 'nan'),
(69005, 1638, '2024-8-23', 8, 1, '2.2.1-14', 5, 1, 'App Version Outdated'),
(69006, 12168, '2023-7-2', 9, 2, '1.2.3-14', 2, 1, 'App Version Outdated'),
(69007, 13806, '2023-9-7', 10, 5, '1.2.4-10', 2, 0, 'nan'),
(69008, 14625, '2023-2-4', 7, 1, '1.2.5-7', 4, 0, 'nan'),
(69009, 12168, '2023-10-20', 1, 2, '1.1.9-7', 4, 1, 'Invalid Account Number'),
(69010, 9360, '2024-8-18', 5, 3, '1.2.4-11', 2, 0, 'nan'),
(69011, 8190, '2023-10-2', 2, 2, '1.2.6-13', 5, 1, 'Invalid Account Number'),
(69012, 11115, '2024-3-13', 4, 2, '2.2.10-8', 1, 1, 'Server Maintenance'),
(69013, 4680, '2024-10-2', 9, 4, '2.1.6-8', 4, 1, 'Authentication Failed'),
(69014, 8424, '2023-5-21', 1, 3, '2.2.9-3', 4, 0, 'nan'),
(69015, 13572, '2024-8-17', 3, 5, '2.1.1-15', 1, 1, 'Session Expired'),
(69016, 3276, '2024-9-14', 1, 3, '1.2.2-8', 2, 1, 'Authentication Failed'),
(69017, 4563, '2024-8-16', 9, 4, '1.2.4-3', 3, 0, 'nan'),
(69018, 10764, '2023-2-14', 4, 1, '2.1.7-10', 2, 1, 'Invalid Credentials'),
(69019, 1638, '2023-9-9', 3, 2, '1.2.3-9', 3, 0, 'nan'),
(69020, 10179, '2023-8-4', 10, 2, '2.2.5-12', 3, 1, 'Invalid Account Number'),
(69021, 7605, '2024-8-14', 1, 2, '2.2.4-1', 3, 1, 'Invalid Credentials'),
(69022, 3042, '2023-2-18', 6, 1, '2.2.6-4', 1, 0, 'nan'),
(69023, 12987, '2023-1-12', 7, 3, '2.2.4-6', 3, 0, 'nan'),
(69024, 14391, '2024-8-20', 4, 2, '1.2.4-6', 4, 0, 'nan'),
(69025, 12051, '2023-9-7', 9, 1, '1.1.10-6', 3, 1, 'Service Unavailable'),
(69026, 5733, '2023-7-16', 3, 5, '2.1.4-5', 4, 0, 'nan'),
(69027, 5148, '2023-9-19', 1, 2, '1.2.5-11', 5, 1, 'Service Unavailable'),
(69028, 5733, '2023-8-22', 10, 2, '1.2.9-13', 2, 1, 'Invalid Account Number'),
(69029, 468, '2023-11-21', 4, 1, '1.2.7-4', 4, 0, 'nan'),
(69030, 117, '2024-10-22', 6, 1, '1.1.3-15', 1, 0, 'nan'),
(69031, 4914, '2023-4-4', 10, 1, '1.1.6-4', 5, 0, 'nan'),
(69032, 3159, '2024-3-14', 7, 5, '2.2.4-6', 5, 1, 'Server Maintenance'),
(69033, 1404, '2023-4-12', 2, 3, '2.1.6-10', 4, 0, 'nan'),
(69034, 5382, '2023-2-8', 4, 1, '2.2.2-6', 4, 1, 'Invalid Account Number'),
(69035, 9360, '2024-10-23', 5, 5, '1.1.1-8', 5, 0, 'nan'),
(69036, 3510, '2023-4-16', 8, 4, '1.2.9-9', 2, 0, 'nan'),
(69037, 3744, '2023-11-18', 10, 4, '2.2.5-11', 1, 0, 'nan'),
(69038, 5616, '2023-5-18', 3, 3, '1.2.5-3', 1, 1, 'Invalid Account Number'),
(69039, 7605, '2024-11-22', 4, 2, '2.1.9-11', 2, 0, 'nan'),
(69040, 4563, '2024-11-17', 10, 3, '2.1.5-4', 3, 1, 'Authentication Failed'),
(69041, 4446, '2024-9-13', 3, 2, '1.1.10-11', 2, 1, 'App Version Outdated'),
(69042, 4329, '2024-6-4', 10, 3, '1.1.6-8', 5, 0, 'nan'),
(69043, 10296, '2024-8-23', 4, 2, '2.2.7-7', 4, 1, 'Authentication Failed'),
(69044, 585, '2024-3-16', 8, 3, '1.2.10-4', 5, 0, 'nan'),
(69045, 3159, '2024-5-13', 6, 4, '2.2.4-11', 3, 1, 'Service Unavailable'),
(69046, 1989, '2024-10-22', 9, 3, '1.2.5-5', 3, 0, 'nan'),
(69047, 8541, '2024-10-8', 5, 3, '2.2.7-1', 5, 0, 'nan'),
(69048, 4563, '2024-4-19', 6, 4, '1.1.4-13', 1, 1, 'Session Expired'),
(69049, 11115, '2023-11-15', 3, 5, '2.2.3-5', 2, 0, 'nan'),
(69050, 10881, '2023-2-23', 8, 3, '1.1.10-13', 3, 0, 'nan'),
(69051, 14157, '2023-4-13', 6, 1, '2.1.8-15', 3, 1, 'Network Timeout'),
(69052, 3978, '2023-2-10', 9, 5, '2.1.4-6', 4, 0, 'nan'),
(69053, 3978, '2023-11-7', 6, 2, '1.1.2-2', 3, 1, 'Server Maintenance'),
(69054, 2925, '2023-9-22', 8, 1, '1.1.6-8', 3, 1, 'Network Timeout'),
(69055, 3978, '2023-4-15', 10, 2, '2.1.4-7', 4, 1, 'Authentication Failed'),
(69056, 702, '2024-10-7', 4, 5, '1.1.8-2', 2, 0, 'nan'),
(69057, 3042, '2024-5-6', 2, 4, '1.2.8-5', 5, 1, 'Invalid Account Number'),
(69058, 5148, '2024-4-20', 9, 2, '1.1.2-15', 2, 1, 'Service Unavailable'),
(69059, 8190, '2023-7-20', 9, 4, '1.1.7-8', 5, 1, 'Session Expired'),
(69060, 9945, '2023-5-12', 7, 2, '2.2.3-13', 5, 1, 'Server Maintenance'),
(69061, 12987, '2024-6-19', 1, 4, '2.1.2-3', 1, 0, 'nan'),
(69062, 2574, '2024-11-11', 3, 3, '2.1.2-14', 5, 0, 'nan'),
(69063, 2808, '2023-5-1', 4, 3, '1.2.6-12', 4, 0, 'nan'),
(69064, 6201, '2024-3-15', 8, 3, '1.2.8-15', 1, 0, 'nan'),
(69065, 234, '2023-4-6', 3, 4, '2.2.9-10', 1, 0, 'nan'),
(69066, 1521, '2023-6-23', 6, 2, '1.1.2-12', 1, 0, 'nan'),
(69067, 13689, '2024-10-17', 2, 3, '2.2.9-5', 5, 0, 'nan'),
(69068, 10296, '2023-7-16', 8, 2, '2.1.3-12', 3, 0, 'nan'),
(69069, 11466, '2023-5-4', 6, 2, '2.1.4-10', 2, 1, 'Service Unavailable'),
(69070, 1287, '2023-1-20', 2, 2, '1.2.2-4', 4, 1, 'Invalid Credentials'),
(69071, 4095, '2024-11-3', 9, 5, '1.1.3-3', 3, 0, 'nan'),
(69072, 9243, '2023-11-5', 8, 3, '1.2.6-11', 4, 0, 'nan'),
(69073, 5850, '2023-1-15', 1, 1, '1.2.10-13', 2, 1, 'Invalid Credentials'),
(69074, 936, '2024-10-9', 6, 3, '2.2.9-8', 1, 0, 'nan'),
(69075, 13572, '2024-1-4', 7, 4, '1.2.9-2', 1, 0, 'nan'),
(69076, 6318, '2023-2-21', 6, 4, '1.1.1-9', 1, 1, 'Session Expired'),
(69077, 9360, '2023-2-4', 6, 5, '1.1.1-6', 1, 0, 'nan'),
(69078, 14508, '2023-9-3', 1, 2, '2.1.6-13', 3, 1, 'Invalid Account Number'),
(69079, 2574, '2024-9-18', 6, 5, '2.1.2-9', 2, 0, 'nan'),
(69080, 11115, '2024-8-9', 1, 3, '2.2.9-5', 4, 0, 'nan'),
(69081, 7839, '2023-8-2', 10, 3, '2.2.7-14', 5, 1, 'App Version Outdated'),
(69082, 2691, '2023-3-2', 1, 3, '1.2.7-12', 2, 1, 'Authentication Failed'),
(69083, 14625, '2023-6-17', 2, 3, '1.2.5-12', 1, 1, 'Invalid Account Number'),
(69084, 8658, '2024-4-5', 7, 4, '1.1.10-15', 3, 0, 'nan'),
(69085, 3042, '2023-2-1', 2, 4, '1.2.4-12', 2, 1, 'Server Maintenance'),
(69086, 2340, '2024-4-18', 7, 3, '2.2.9-1', 5, 1, 'Authentication Failed'),
(69087, 9711, '2023-5-15', 8, 5, '1.1.1-13', 4, 0, 'nan'),
(69088, 1872, '2024-6-16', 5, 1, '1.1.2-9', 1, 0, 'nan'),
(69089, 6786, '2024-3-5', 4, 2, '2.2.5-7', 2, 0, 'nan'),
(69090, 6903, '2024-2-9', 9, 5, '2.2.4-12', 3, 0, 'nan'),
(69091, 12753, '2024-3-4', 8, 1, '1.1.1-10', 2, 0, 'nan'),
(69092, 3042, '2023-10-15', 10, 1, '2.1.5-15', 5, 0, 'nan'),
(69093, 3393, '2023-9-22', 2, 4, '1.2.10-3', 2, 1, 'Network Timeout'),
(69094, 1638, '2023-7-9', 3, 5, '2.1.7-9', 4, 1, 'Session Expired'),
(69095, 9126, '2023-7-2', 10, 1, '1.1.9-5', 5, 0, 'nan'),
(69096, 2457, '2024-9-23', 4, 5, '1.1.5-15', 3, 0, 'nan'),
(69097, 10998, '2023-5-15', 2, 2, '2.2.9-10', 3, 0, 'nan'),
(69098, 14040, '2024-1-16', 7, 3, '2.2.5-6', 2, 1, 'Invalid Account Number'),
(69099, 1404, '2024-8-19', 1, 1, '2.1.8-10', 3, 1, 'Service Unavailable'),
(69100, 9243, '2023-5-9', 5, 5, '2.1.8-9', 5, 0, 'nan'),
(69101, 5031, '2023-6-16', 2, 1, '2.1.3-7', 4, 1, 'Invalid Credentials'),
(69102, 2925, '2023-1-4', 1, 1, '2.2.1-10', 4, 1, 'Server Maintenance'),
(69103, 7605, '2023-11-19', 2, 3, '2.2.8-1', 5, 0, 'nan'),
(69104, 4329, '2023-9-3', 10, 4, '2.2.9-4', 2, 1, 'Session Expired'),
(69105, 3276, '2023-1-13', 2, 1, '1.1.7-6', 5, 1, 'Session Expired'),
(69106, 9828, '2024-5-11', 9, 2, '2.1.6-2', 1, 0, 'nan'),
(69107, 9477, '2024-2-9', 7, 5, '1.2.1-13', 2, 1, 'Service Unavailable'),
(69108, 4446, '2024-8-17', 6, 1, '1.2.6-4', 1, 1, 'Invalid Credentials'),
(69109, 3744, '2024-3-5', 9, 3, '1.1.8-5', 4, 0, 'nan'),
(69110, 8658, '2024-2-1', 6, 5, '1.2.8-10', 3, 0, 'nan'),
(69111, 11232, '2024-9-14', 6, 5, '2.1.3-12', 1, 1, 'Network Timeout'),
(69112, 12636, '2023-3-14', 2, 4, '2.2.4-11', 3, 1, 'App Version Outdated'),
(69113, 5850, '2023-3-13', 3, 5, '1.2.2-9', 2, 1, 'Session Expired'),
(69114, 10179, '2023-4-21', 8, 2, '2.1.10-7', 5, 1, 'Service Unavailable'),
(69115, 2691, '2023-7-12', 5, 5, '2.2.4-3', 1, 0, 'nan'),
(69116, 3627, '2024-8-10', 6, 1, '2.2.9-5', 3, 1, 'Network Timeout'),
(69117, 4446, '2023-10-8', 1, 2, '2.2.1-9', 5, 1, 'Authentication Failed'),
(69118, 7605, '2023-1-16', 5, 4, '2.2.6-12', 5, 1, 'Network Timeout'),
(69119, 10179, '2023-5-19', 9, 3, '1.1.2-1', 3, 0, 'nan'),
(69120, 13689, '2024-3-14', 8, 1, '1.1.8-11', 3, 1, 'Session Expired'),
(69121, 11583, '2023-10-7', 1, 2, '1.1.8-10', 4, 1, 'Network Timeout'),
(69122, 351, '2024-8-13', 2, 1, '1.2.4-9', 5, 1, 'Session Expired'),
(69123, 15093, '2023-7-11', 3, 5, '1.2.4-13', 1, 1, 'Session Expired'),
(69124, 10998, '2023-10-9', 6, 2, '1.1.5-8', 1, 1, 'Service Unavailable'),
(69125, 5148, '2024-5-14', 8, 2, '1.2.4-12', 4, 0, 'nan'),
(69126, 2691, '2024-3-4', 10, 3, '2.1.5-8', 1, 0, 'nan'),
(69127, 9711, '2024-7-17', 1, 2, '1.2.4-9', 5, 0, 'nan'),
(69128, 1755, '2023-3-11', 5, 5, '2.2.6-5', 1, 0, 'nan'),
(69129, 6669, '2024-11-9', 10, 1, '1.2.9-1', 3, 1, 'Invalid Account Number'),
(69130, 10647, '2024-7-16', 8, 1, '2.2.2-11', 4, 1, 'Service Unavailable'),
(69131, 11817, '2024-10-20', 10, 3, '1.1.10-12', 4, 0, 'nan'),
(69132, 2691, '2023-8-15', 5, 3, '1.1.7-5', 5, 1, 'Invalid Account Number'),
(69133, 12168, '2024-5-18', 4, 4, '2.2.1-6', 1, 0, 'nan'),
(69134, 14391, '2023-7-21', 2, 5, '2.2.6-7', 4, 1, 'App Version Outdated'),
(69135, 12402, '2024-5-19', 5, 1, '2.1.6-6', 3, 0, 'nan'),
(69136, 13923, '2023-11-13', 5, 4, '2.2.6-1', 1, 1, 'Session Expired'),
(69137, 14391, '2024-6-6', 5, 2, '1.2.9-14', 1, 0, 'nan'),
(69138, 1872, '2024-8-12', 8, 2, '2.1.2-4', 1, 1, 'Server Maintenance'),
(69139, 13572, '2024-10-1', 8, 5, '1.2.6-7', 5, 1, 'Authentication Failed'),
(69140, 12168, '2023-8-5', 5, 3, '2.2.5-4', 2, 1, 'App Version Outdated'),
(69141, 10764, '2024-7-11', 3, 5, '1.2.9-2', 3, 0, 'nan'),
(69142, 13221, '2024-2-22', 1, 2, '1.2.3-5', 1, 1, 'Invalid Account Number'),
(69143, 5031, '2024-11-11', 10, 2, '1.1.9-10', 2, 0, 'nan'),
(69144, 5733, '2023-6-8', 8, 5, '1.2.3-7', 5, 1, 'Invalid Credentials'),
(69145, 11349, '2023-6-20', 10, 3, '2.2.1-10', 2, 0, 'nan'),
(69146, 2925, '2023-3-15', 2, 5, '2.2.1-4', 4, 1, 'Session Expired'),
(69147, 10179, '2024-9-3', 10, 5, '1.1.1-10', 2, 1, 'Service Unavailable'),
(69148, 12987, '2024-8-7', 2, 2, '1.1.6-4', 2, 1, 'App Version Outdated'),
(69149, 7488, '2023-3-23', 8, 1, '1.1.8-13', 1, 1, 'Invalid Account Number'),
(69150, 1989, '2023-7-18', 7, 4, '1.1.5-9', 2, 1, 'App Version Outdated'),
